;opi_id;tag;subtag;opinion_unit;review_id;rating
6069;6069;;;I am very sensitive to the smoke and monitored my outdoor activity by it .;1808199719;5
6070;6070;;;I do not have any other gauge to compare this app to ,;1808199719;5
6071;6071;;;but even when this app showed down to   yellow , and other people thought the air was clear in comparison to when the air was red , purple or maroon ...;1808199719;5
6072;6072;;;I could still feel the smoke in the air .;1808199719;5
6073;6073;;;With that , this app seems spot on to me !;1808199719;5
6074;6074;;;I also like being able to see the global air quality as well .;1808199719;5
6075;6075;;;It always worked when I went to it !;1808199719;5
6076;6076;;;Clear as can be;1806673951;5
6077;6077;;;This app is crystal - clear in presenting information .;1806673951;5
6078;6078;;;I appreciate the ability to compare locations / sites , it offers a great valuable perspective about ' how bad ' the pollution is .;1806673951;5
6079;6079;;;We will probably be using this to help weigh where we will live next ( and wish we 'd had it to figure out how bad the pollution we are dealing with now is before we got here . );1806673951;5
6080;6080;;;This has been a long smoky summer;1804520587;5
6081;6081;;;AirVisual has been a great resource this summer as we have dealt with horrible air quality .   ;1804520587;5
6082;6082;;;Luckily , the weather is turning colder and wetter so air is much better .;1804520587;5
6083;6083;;;But keeping the app !   ;1804520587;5
6084;6084;;;Thanks;1804520587;5
6085;6085;;;Nice;1797684953;5
6086;6086;;;Simple .;1797684953;5
6087;6087;;;Legitimately useful .;1797684953;5
6088;6088;;;Excellent;1734944139;5
6089;6089;;;Started using it when wildfire smoke became bad in my city this summer , and have used it daily since .;1734944139;5
6090;6090;;;It is a bit geeky ,;1734944139;5
6091;6091;;;but it 's also super interesting to see what 's happening both locally and globally .;1734944139;5
6092;6092;;;Just does what it should;1698941217;5
6093;6093;;;AirVisual shows reliable air quality info , updated hourly ( here in Korea ) .   ;1698941217;5
6094;6094;;;The map feature is nice and so far has worked without any hiccups .;1698941217;5
6095;6095;;;Looks well - designed and thought out .;1698941217;5
6096;6096;;;Worth a look !;1698941217;5
6097;6097;;;Very Good;1663363104;5
6098;6098;;;Very useful for travel to China .;1663363104;5
6099;6099;;;Good for checking ozone levels;1659152447;5
6100;6100;;;Good for checking ozone levels in Tucson , AZ .;1659152447;5
6101;6101;;;"The program seems accurate because there are wildfires in the distance and it is giving an "" unhealthy for sensitive groups "" warning in the area by the fire .";1659152447;5
6102;6102;;;Great;1649909542;5
6103;6103;;;Information is much better than no information at all;1649909542;5
6104;6104;;;Great app;1643186690;5
6105;6105;;;Know if you need a mask;1643186690;5
6106;6106;;;Needed a quick guide;1625367239;5
6107;6107;;;I have hay fever that can be miserable if I work in the yard on high yellow or orange / red days .   ;1625367239;5
6108;6108;;;This provides me with a quick guide .   ;1625367239;5
6109;6109;;;Has what I need and does n't crash .;1625367239;5
6110;6110;;;Very good !;1620774045;5
6111;6111;;;Very good and reliable app 😁 😁 😁;1620774045;5
6112;6112;;;Excellent information;1605002222;5
6113;6113;;;Assuming this data is accurate , this is a great tool .;1605002222;5
6114;6114;;;Allows you to be aware of important information affectingly your health .   ;1605002222;5
6115;6115;;;Does choose the wrong location sometimes .;1605002222;5
6116;6116;;;amazing system;1592636282;5
6117;6117;;;especially for countries like Korea where they fake healthiness on official government apps;1592636282;5
6118;6118;;;Best air condition app;1591496646;5
6119;6119;;;Notification feature really helps;1591496646;5
6120;6120;;;Good app with nice interface;1588985792;5
6121;6121;;;Good app with nice interface;1588985792;5
6122;6122;;;Air visual;1565894011;5
6123;6123;;;Great app .;1565894011;5
6124;6124;;;Reasonably accurate for remote locations .;1565894011;5
6125;6125;;;I purchased the node and it integrates beautifully with the app;1565894011;5
6126;6126;;;Great App;1557739584;5
6127;6127;;;Easy to use .;1557739584;5
6128;6128;;;Precise and accurate .;1557739584;5
6129;6129;;;great app;1554981571;5
6130;6130;;;Finally an app that works properly .;1554981571;5
6131;6131;;;It 's got a clean design , no annoying ads and a lot of useful features .;1554981571;5
6132;6132;;;Love it .;1554981571;5
6133;6133;;;Great air quality app;1545842692;5
6134;6134;;;I love this app !;1545842692;5
6135;6135;;;I live in SLC where the air is horrid off & on in the winter .;1545842692;5
6136;6136;;;This app is accurate & helps me know when to wear my mask , so I do n't breathe in the garbage .;1545842692;5
6137;6137;;;Best air quality app;1534613763;5
6138;6138;;;I love how it shows the constant currant air quality on the corner of the application button ! ! !;1534613763;5
6139;6139;;;Good one;1533789871;5
6140;6140;;;Easy to use , precise info;1533789871;5
6141;6141;;;Great Air Quality Index and Weather app;1527522562;5
6142;6142;;;A complete app with Air Quality Index and Weather forecast .;1527522562;5
6143;6143;;;Great features and design .;1527522562;5
6144;6144;;;Awesome;1526278724;5
6145;6145;;;Great UI , not buggy , use the notification bubble !;1526278724;5
6146;6146;;;By far the best;1525878228;5
6147;6147;;;The best app to track air quality !;1525878228;5
6148;6148;;;Absolute must - have for China;1515777368;5
6149;6149;;;We used this several times a day on our trip to China .;1515777368;5
6150;6150;;;Very informative as to whether you will need to wear your mask or not .;1515777368;5
6151;6151;;;And interesting to compare different places as well .;1515777368;5
6152;6152;;;Very useful , simple , unobtrusive;1515413553;5
6153;6153;;;Does one thing very well .;1515413553;5
6154;6154;;;Excellent public information service;1514073848;5
6155;6155;;;Informs the public about air quality in a relatable and easy to understand way .;1514073848;5
6156;6156;;;Excellent App;1512202308;5
6157;6157;;;After contacting them in regard to map issues , the map 's refresh speeds impressively updated within the next few days !;1512202308;5
6158;6158;;;Great Air Quality Index app;1491301311;5
6159;6159;;;Even if I did n't get the air node , I think this app is worth the download .;1491301311;5
6160;6160;;;Great interface and nice world city list .;1491301311;5
6161;6161;;;After I got this , I removed all my other Air Quality Index apps .;1491301311;5
6162;6162;;;Perfect for Beijing;1486945711;5
6163;6163;;;I used to use a different app for the Air Quality Index;1486945711;5
6164;6164;;;but it became less and less reliable .;1486945711;5
6165;6165;;;This one has been so much better .   ;1486945711;5
6166;6166;;;More hourly updates than my previous one , accurate;1486945711;5
6167;6167;;;and it 's all free .;1486945711;5
6168;6168;;;Perfect .;1486945711;5
6169;6169;;;Amazing;1478771519;5
6170;6170;;;Really amazing app , gives you the information you need in a really simple way .;1478771519;5
6171;6171;;;I think more people need to buy and use monitors to increase its accuracy ,;1478771519;5
6172;6172;;;but the app itself is perfect;1478771519;5
6173;6173;;;Helpful apps;1469854749;5
6174;6174;;;This is a very helpful apps .;1469854749;5
6175;6175;;;Thanks a lot .;1469854749;5
6176;6176;;;Great app !;1462765433;5
6177;6177;;;Does what it says !;1462765433;5
6178;6178;;;Highly recommended .;1462765433;5
6179;6179;;;Great app !;1462213703;5
6180;6180;;;I live in Los Angeles;1462213703;5
6181;6181;;;and I 've been looking for a good air pollution app .;1462213703;5
6182;6182;;;Finally found one thanks to AirVisual !;1462213703;5
6183;6183;;;Fantastic;1451634401;5
6184;6184;;;This app is really helpful .;1451634401;5
6185;6185;;;I live in Taiwan , and it 's good to know when the air quality is particularly bad .   ;1451634401;5
6186;6186;;;Very accurate .;1451634401;5
6187;6187;;;Informative and intuitive;1450351350;5
6188;6188;;;It 's good .;1450351350;5
6189;6189;;;I especially like understanding what each of the different pollutants is and how it affects my health and my son 's .;1450351350;5
6190;6190;;;Did my research , get it;1444976984;5
6191;6191;;;I have lived in China for 3 years and have a two - year old boy .;1444976984;5
6192;6192;;;Once he was born I became more interested in what all the Air Quality Index apps actually did and started researching them .;1444976984;5
6193;6193;;;AirVisual is by far the best one I have come across ( having used 10 and different apps ) .;1444976984;5
6194;6194;;;Not only can you choose to use the US index ( which I would highly recommend );1444976984;5
6195;6195;;;you also can see which pollutants are contaminating the atmosphere at any given time .;1444976984;5
6196;6196;;;I also have a laser egg ( also highly recommended ) which is a portable particulate counter and the readings on my mobile device and the closest monitoring station on the app are always within and /-20 meaning they are not contradicting each other .;1444976984;5
6197;6197;;;On other apps there would often times be a 50 point+ difference between what my particulate counter read and the other random apps I was using .;1444976984;5
6198;6198;;;Also , do note that some apps do , like airvisual , have the different pollutants listed and their levels;1444976984;5
6199;6199;;;but airvisual is the only app I have found that combines that with the ability to choose the US Air Quality Index standard .;1444976984;5
6200;6200;;;My go - to app when it comes to air pollution .;1444976984;5
6201;6201;;;I 'm very happy to have this app;1436464398;5
6202;6202;;;It keeps improving .;1436464398;5
6203;6203;;;The list of locations for which air quality data is available is extensive .;1436464398;5
6204;6204;;;Airvisual;1426704999;5
6205;6205;;;I have a 96 year old father .;1426704999;5
6206;6206;;;Air quality is extremely important .;1426704999;5
6207;6207;;;This program is invaluable to us .;1426704999;5
6208;6208;;;most useful and simple;1407119605;5
6209;6209;;;Among lots of apps , easy to be alarmed instantly , clean to see the informs .;1407119605;5
6210;6210;;;Great app;1405272134;5
6211;6211;;;Thanks for this App its made my transition to Korea much better !;1405272134;5
6212;6212;;;Best;1372932481;5
6213;6213;;;this 's the first time to write a review and literally the best app;1372932481;5
6214;6214;;;Great app;1372897291;5
6215;6215;;;Love the app .;1372897291;5
6216;6216;;;Lets me know the best times for going outside .;1372897291;5
6217;6217;;;Great product;1368876340;5
6218;6218;;;Love the level of detail and ux of this product .    ;1368876340;5
6219;6219;;;Thanks !;1368876340;5
6220;6220;;;Great app;1368054182;5
6221;6221;;;I live in Korea and this app works very well for our area .;1368054182;5
6222;6222;;;It 's nice to know when the air quality is good or not .;1368054182;5
6223;6223;;;Great app for traveling;1367454834;5
6224;6224;;;Great app to have as a frequent traveler : contains up to date air quality information and useful as a warning if you need to take preventative measures .;1367454834;5
6225;6225;;;Awesome app !;1363661682;5
6226;6226;;;Best air quality app for iPhone .;1363661682;5
6227;6227;;;Love this app;1360317403;5
6228;6228;;;I love that this app has real time air and weather along with the forecast .   ;1360317403;5
6229;6229;;;I need to check the air frequently living in Beijing with kids and being to check air and weather at the same time is an awesome feature .   ;1360317403;5
6230;6230;;;Also , I like the comparison of Air Quality Index to other cities in the world .;1360317403;5
6231;6231;;;Clean and clear;1357420343;5
6232;6232;;;I like it because it is so simple and visual .;1357420343;5
6233;6233;;;I like being able to display three locations at once , including mixes of international cities .;1357420343;5
6234;6234;;;automatically update is great;1346075856;5
6235;6235;;;this update is the best .;1346075856;5
6236;6236;;;Nice job;1315091837;5
6237;6237;;;Great app !;1315091837;5
6238;6238;;;Good pollution app;1310613039;5
6239;6239;;;Good pollution app;1310613039;5
6240;6240;;;Good app;1297404519;5
6241;6241;;;Good app , very helpful and accurate;1297404519;5
6242;6242;;;I liked it ...;1294526796;5
6243;6243;;;But now I love it , so accurate and so beautifully designed ! !;1294526796;5
6244;6244;;;Thank you ...;1294526796;5
6245;6245;;;Like it !;1286534230;5
6246;6246;;;I ’ve tried a few air quality apps , this is my favorite .   ;1286534230;5
6247;6247;;;I have it on all of my devices .   ;1286534230;5
6248;6248;;;Particularly useful - the air quality forecast .;1286534230;5
6249;6249;;;Great app !;1285673926;5
6250;6250;;;I love this app !;1285673926;5
6251;6251;;;Very user friendly and easy to understand .;1285673926;5
6252;6252;;;I highly recommend it for anyone living in a city and concerned about health risks of pollution .;1285673926;5
6253;6253;;;Useful;1282939738;5
6254;6254;;;Real user friendly app with great coverage in the US - particularly useful for traveling in Asia .   ;1282939738;5
6255;6255;;;Pro - tip;1282939738;5
6256;6256;;;: If you refresh the station database you can get coverage in 20 countries .;1282939738;5
6257;6257;;;Very useful app;1282117274;5
6258;6258;;;Awesome interface and ease of use .;1282117274;5
6259;6259;;;好用;1279537821;5
6260;6260;;;Cool app for planning my morning run around clean air and good weather 👍 🏻 👍 🏻;1279537821;5
6261;6261;;;Forecast too ? ?;1278998838;5
6262;6262;;;It 's a great app because it combines what I need on a daily basis with Air Quality Index as well as weather forecasts .;1278998838;5
6263;6263;;;A home run;1278998838;5
6264;6264;;;Great !;1278130026;5
6265;6265;;;For those who frequently travel – or are interested in exploring air quality in different cities – this app is awesome .   ;1278130026;5
6266;6266;;;Super informative – and the news section is pretty unique;1278130026;5
6267;6267;;;Super keen near bodacious tubular app;1277773753;5
6268;6268;;;There are some cool features on the AirVisual app that make it stand out – notably the forecast , global coverage and news section .   ;1277773753;5
6269;6269;;;A solid download for an Air Quality Index app .;1277773753;5
6270;6270;;;Pretty good user - friendly app;1277754500;5
6271;6271;;;Pretty good air quality app for surviving in polluted cities .   ;1277754500;5
6272;6272;;;The forecast feature is nifty - helps me plan when I want to be out and about .   ;1277754500;5
6273;6273;;;Definitely would recommend to others !;1277754500;5
6274;6274;;;Pretty smart Air Quality Index app;1277747098;5
6275;6275;;;This app gets it .   ;1277747098;5
6276;6276;;;They offer everything you want to know from an air quality app – live monitoring , forecasts , news , US Embassy ratings , world coverage .;1277747098;5
6277;6277;;;Boom .   ;1277747098;5
6278;6278;;;I trust this over any Chinese source .   ;1277747098;5
6279;6279;;;Real great potential !   ;1277747098;5
6280;6280;;;Looking forward to the next update for enhanced features and reduced lag .;1277747098;5
6281;6281;;;Slap .;1277747098;5
6282;6282;;;That .;1277747098;5
6283;6283;;;Big .;1277747098;5
6284;6284;;;Ole .;1277747098;5
6285;6285;;;Bass .;1277747098;5
6286;6286;;;LOVE IT ! !;1277266634;5
6287;6287;;;This app is super informative and user friendly .;1277266634;5
6288;6288;;;I do n't really like the design ,;1277266634;5
6289;6289;;;but after downloading a million different air quality apps , I finally found one I love .;1277266634;5
6290;6290;;;Some of the news pieces are really interesting , and I 'm pretty sure this is one of the only apps to provide a weather and air pollution forecast .;1277266634;5
6291;6291;;;Two thumbs up !;1277266634;5
6292;6292;;;Awesome Air Quality Index app;1277254372;5
6293;6293;;;It ’s really easy to use – and informative for people who do n’t know too much about air quality .;1277254372;5
6294;6294;;;Good air quality;1275693546;5
6295;6295;;;I like it because i can check air quality where I live .;1275693546;5
6296;6296;;;Please put a bug fix on your air quality app;6061049214;4
6297;6297;;;Bug fix on this app;6061049214;4
6298;6298;;;Great ! Could use more detailed hourly info;5998647042;4
6299;6299;;;I use this app to make sure I m not running at bad air quality times .;5998647042;4
6300;6300;;;It would be useful though to have a bit more detailed breakdown hourly .   ;5998647042;4
6301;6301;;;Otherwise , it ’s sleek and works great .;5998647042;4
6302;6302;;;Good but unfinished;5897631909;4
6303;6303;;;I like the app ,;5897631909;4
6304;6304;;;but it does crash;5897631909;4
6305;6305;;;Data Scientist;5848793827;4
6306;6306;;;Very nice and convenient .;5848793827;4
6307;6307;;;Great app - more weatherings ?;5773982865;4
6308;6308;;;Great app , always updates perfectly .. jst curious if they will include some added features ?   ;5773982865;4
6309;6309;;;Just as a simple user I ’d like to know more about precipitation ( its affects etc ) humidity ( its affects etc ) and levels in your area and of course smog pollution - news on masks etc .;5773982865;4
6310;6310;;;Would be nice , again just added features .;5773982865;4
6311;6311;;;Nonetheless , loving air visual ~ keep up the great work !;5773982865;4
6312;6312;;;Overall great app;5727284940;4
6313;6313;;;Very useful information and projections on air quality .;5727284940;4
6314;6314;;;One minor recommendation - the news feed does n’t seem to be updated much - it should n’t be too hard to pull together ,   collate and link stories of interest from other sites;5727284940;4
6315;6315;;;Informative;5671459548;4
6316;6316;;;Very clean interface and nice to use .;5671459548;4
6317;6317;;;Dark mode for widget;5509343967;4
6318;6318;;;Please add dark mode support for ios widget   Many thanks;5509343967;4
6319;6319;;;Negi;5486826594;4
6320;6320;;;It ’s helpful;5486826594;4
6321;6321;;;Great tool;5463870406;4
6322;6322;;;I use this on a daily basis and it ’s super helpful .;5463870406;4
6323;6323;;;Very good;5457256609;4
6324;6324;;;App is super , easy to install and follow .;5457256609;4
6325;6325;;;Thanks;5437523642;4
6326;6326;;;So this is a really good app;5437523642;4
6327;6327;;;but some glitches ...;5437523642;4
6328;6328;;;Satisfied;5414300237;4
6329;6329;;;Nice UI , keeps you informed .;5414300237;4
6330;6330;;;Even has a convenient widget .   ;5414300237;4
6331;6331;;;Could work a bit faster .;5414300237;4
6332;6332;;;Its a bit laggy .;5414300237;4
6333;6333;;;App crashes;5401769690;4
6334;6334;;;Thank you for the good app .;5401769690;4
6335;6335;;;The single issue is the app crashes when I tap on a Daily or Monthly buttons in a History section ( a Devices tab ) .;5401769690;4
6336;6336;;;An android app works fine at the same time .;5401769690;4
6337;6337;;;Could you , please , fix it ?;5401769690;4
6338;6338;;;Love it;5400975813;4
6339;6339;;;Monitoring air quality in city my daughter is traveling too .;5400975813;4
6340;6340;;;It helped relieve some anxiety we were having about sending her .;5400975813;4
6341;6341;;;I check it daily .;5400975813;4
6342;6342;;;Good visualization;5398132810;4
6343;6343;;;Great app and only one thing to approve is the map .;5398132810;4
6344;6344;;;Only shows in a small window and hard to navigate .;5398132810;4
6345;6345;;;Other then that - really nice ! !;5398132810;4
6346;6346;;;Grwat app . Google Auth crashes;5329905379;4
6347;6347;;;Great app , very helpful .;5329905379;4
6348;6348;;;Unfortunately the app crashes every time I launch it , since I logged in using my Google account .;5329905379;4
6349;6349;;;Amirali;5296661961;4
6350;6350;;;I like this app;5296661961;4
6351;6351;;;It ’s very good;5296661961;4
6352;6352;;;Maryamhodseini;5285502562;4
6353;6353;;;Thanks;5285502562;4
6354;6354;;;Pretty Good;5237789147;4
6355;6355;;;It is quite helpful app .;5237789147;4
6356;6356;;;Seems to work ok ( no bugs I am aware of ) .;5237789147;4
6357;6357;;;It would be nice if the app would switch to landscape orientation when the iPhone or iPad are in landscape orientation .;5237789147;4
6358;6358;;;It would be nice if you could select a particular city as your default city ( favourites would be nice as well ) .;5237789147;4
6359;6359;;;Excellent;5230924238;4
6360;6360;;;Very helpful and superior;5230924238;4
6361;6361;;;Cool;5192415842;4
6362;6362;;;It is a very good app to visit !;5192415842;4
6363;6363;;;It shows you all the times and day where you can see directly when and where you should need to know what the air quality is !;5192415842;4
6364;6364;;;Awesome;5192415842;4
6365;6365;;;Cues me when to wear my mask;5178991384;4
6366;6366;;;Breathing Hanford air is like smoking a pack of cigarettes .;5178991384;4
6367;6367;;;I ’m grateful to know when it would behoove me to wear my mask .;5178991384;4
6368;6368;;;It ’s saved me a lot of chest tightness;5178991384;4
6369;6369;;;More specific locations;5171291002;4
6370;6370;;;More locations for DTLA;5171291002;4
6371;6371;;;Super helpful for travel;5139885103;4
6372;6372;;;( 11/4/2019 ) I ’m an avid traveler with some breathing issues when it comes to polluted air .;5139885103;4
6373;6373;;;This app is actually super helpful for planning routes and such which would help me enjoy traveling while also breathing easier .;5139885103;4
6374;6374;;;Believe me , this app is a literal lifesaver for me .;5139885103;4
6375;6375;;;Thanks so much for helping me out .;5139885103;4
6376;6376;;;Great resource !;5129098208;4
6377;6377;;;Discovered this app a couple of months ago and find it very useful in evaluating air quality , ventilating my house , and considering how to improve air filtration in my house .;5129098208;4
6378;6378;;;With continuing fires and air pollution in N California , I have developed bronchial irritation and increased congestion ( which closely tracks air quality conditions reported by air visual ) .;5129098208;4
6379;6379;;;I attribute the good info to lots of reporting stations in my area .   ;5129098208;4
6380;6380;;;Of particular interest is knowing when to ventilate my house ( during periods of good air reported by air visual ) .;5129098208;4
6381;6381;;;"Also , the app is helping me evaluate the performance of my whole house air filter system ; my house filter helps";5129098208;4
6382;6382;;;but need improvement .   ;5129098208;4
6383;6383;;;As a result of the app 's functionality , I 'm considering buying a larger version of IQAir 's home air purifier as an adjunct to my whole house filtering .   ;5129098208;4
6384;6384;;;I give a 4 star rating because there is always room for improvement .;5129098208;4
6385;6385;;;Good Air Quality Index , but the satellite view needs improvement .;5119917394;4
6386;6386;;;Air Quality Index meter is good ,;5119917394;4
6387;6387;;;but satellite view can not auto position to your current location .;5119917394;4
6388;6388;;;Nice app;5100414374;4
6389;6389;;;Helpful for knowing local conditions in an area with a lot of microclimates ( San Francisco Bay );5100414374;4
6390;6390;;;Helpful;5095106011;4
6391;6391;;;Even though I could n’t find my exact location I found somewhere with in 5 miles and I could check during the Butte County fire .;5095106011;4
6392;6392;;;It was very interesting to compare different location levels of toxicity in the air;5095106011;4
6393;6393;;;Pretty Good App;5066842978;4
6394;6394;;;Do n’t know how accurate it is .;5066842978;4
6395;6395;;;I get 10 to 20 point differences from other sources;5066842978;4
6396;6396;;;Great features;5064967688;4
6397;6397;;;Great app .   ;5064967688;4
6398;6398;;;The predictive forecast is great ,;5064967688;4
6399;6399;;;although not completely accurate .;5064967688;4
6400;6400;;;It seems as weather changes ability to forecast air quality;5064967688;4
6401;6401;;;does as well so you have to take that with a grain of salt;5064967688;4
6402;6402;;;Great air quality visualizations;5055967018;4
6403;6403;;;Great for seeing the air quality locally and all over the planet .;5055967018;4
6404;6404;;;Predictions of air quality in the future seem to be hit or miss .;5055967018;4
6405;6405;;;So far so good;5052798223;4
6406;6406;;;It ’s been a week .;5052798223;4
6407;6407;;;We are having the Kincaid Fire in Northern California .;5052798223;4
6408;6408;;;This app has been very helpful .;5052798223;4
6409;6409;;;There ’s nothing else out there like this .;5052798223;4
6410;6410;;;I like the future map;5048041740;4
6411;6411;;;It is helpful to see the map and the future;5048041740;4
6412;6412;;;Truly Visual;5028400276;4
6413;6413;;;The app is truly visual backed up by ample data .;5028400276;4
6414;6414;;;Great app , just one request;5024792102;4
6415;6415;;;My only request is that to be able to see my favorite places more easily , not have to sort through places far away that I have no interest in .;5024792102;4
6416;6416;;;Great App Super Useful !;5016082772;4
6417;6417;;;Loving the ability to see the air quality in color .;5016082772;4
6418;6418;;;Wish I could change my work city .;5016082772;4
6419;6419;;;That ’s the only thing I ’d like to fix .;5016082772;4
6420;6420;;;Useful;4907825393;4
6421;6421;;;Thanks;4907825393;4
6422;6422;;;Takes some getting use to .;4880333146;4
6423;6423;;;Initially had a tough time setting up cities I wanted to track .;4880333146;4
6424;6424;;;Very helpful !;4866410287;4
6425;6425;;;Love this app .;4866410287;4
6426;6426;;;It gives a pretty comprehensive overview of the air quality in almost any city .;4866410287;4
6427;6427;;;Only reason I docked 1 star was because some cities I searched for were not available .;4866410287;4
6428;6428;;;Also , I wish it had a similar setup to the Apple weather app , where you can save cities that you commonly visit .;4866410287;4
6429;6429;;;Good Air indicator;4862513656;4
6430;6430;;;It gave me the correct air pollution information .;4862513656;4
6431;6431;;;I believe the warning , unhealthy .;4862513656;4
6432;6432;;;Thanks;4862513656;4
6433;6433;;;Helpful;4855861667;4
6434;6434;;;I like this app .;4855861667;4
6435;6435;;;Maintenance Engineer;4809601112;4
6436;6436;;;Like the features;4809601112;4
6437;6437;;;Great App !;4779962976;4
6438;6438;;;Great app to see Air Quality !;4779962976;4
6439;6439;;;Like it;4602709036;4
6440;6440;;;Like it so much;4602709036;4
6441;6441;;;Great app , but ...;4585015967;4
6442;6442;;;I use this app all the time ,;4585015967;4
6443;6443;;;but I sometimes question some of the sources as they can differ greatly even in the same city .;4585015967;4
6444;6444;;;Amazing quality;4581908945;4
6445;6445;;;While the actual weather part is questionable , the air quality ratings are the most accurate you can get .;4581908945;4
6446;6446;;;Good but delayed;4573931679;4
6447;6447;;;Not in real - time;4573931679;4
6448;6448;;;Quick response;4528490185;4
6449;6449;;;Gives her relevant information quickly;4528490185;4
6450;6450;;;Good , but could be a bit easier to use;4476189791;4
6451;6451;;;Perhaps some of this arises because the station names are out of their control .;4476189791;4
6452;6452;;;Air visual;4446926447;4
6453;6453;;;Helps me know when to close my windows;4446926447;4
6454;6454;;;Breathe Easier;4429120458;4
6455;6455;;;Just understanding the air quality in advance helps me know what to expect , and I can prepare accordingly .   ;4429120458;4
6456;6456;;;I check it every day;4429120458;4
6457;6457;;;and it is displayed on my screen on the app as well .   ;4429120458;4
6458;6458;;;If you have a sensitive respiratory system then I would recommend this app .   ;4429120458;4
6459;6459;;;It is better for me to know in advance than be surprised by an anxiety attack !;4429120458;4
6460;6460;;;Good app 👍 🏽;4317507867;4
6461;6461;;;Good app 👍 🏽;4317507867;4
6462;6462;;;Good but Needs UI Improvement;4314536269;4
6463;6463;;;Although I live in a major metro area next to a large International airport , the nearest monitor is a good 10 miles way .;4314536269;4
6464;6464;;;I essentially have to guesstimate based on the distant monitors that surround me .   ;4314536269;4
6465;6465;;;"The UI is perplexing ; it apparently selects the closest monitor with a name that does n't mean anything even though there 's another monitor that s slightly closer .     ";4314536269;4
6466;6466;;;"Clicking on the monitor name does n't show the map ( or option for it ) ; you have to bring up the separate map section and figure out where your monitor is and add other nearby monitors to your favorites .    ";4314536269;4
6467;6467;;;Once figured out , it 's quite useful for it 's purpose;4314536269;4
6468;6468;;;but the UI needs to be simplified and hopefully a monitor from the airport will be added;4314536269;4
6469;6469;;;although I 'm guessing that 's out of the developers control .;4314536269;4
6470;6470;;;The air I breath;4286877591;4
6471;6471;;;This app helps to keep me aware;4286877591;4
6472;6472;;;What my eyes can see , my nose can smell and my lungs can feel .;4271975559;4
6473;6473;;;Usually I can look out the window and see that the air is bad for my health , I can often smell the foulness of it .;4271975559;4
6474;6474;;;But , knowing what it is comprised of motivates me to remain indoors .;4271975559;4
6475;6475;;;I need to move somewhere that has clean air .;4271975559;4
6476;6476;;;Nice app;4252489999;4
6477;6477;;;Appreciate knowing the air quality for where I a at .    ;4252489999;4
6478;6478;;;Would like it better if it gave you a break down of particulate matter vs ozone et cetera;4252489999;4
6479;6479;;;Very helpful;4167444849;4
6480;6480;;;Wish there were more cities available;4167444849;4
6481;6481;;;Love knowing the air quality around me .;4117312412;4
6482;6482;;;Great app !;4117312412;4
6483;6483;;;Super helpful;4117312412;4
6484;6484;;;Very useful .;4066483164;4
6485;6485;;;Works world - wide;4066483164;4
6486;6486;;;Helpful;4058584131;4
6487;6487;;;I check ever morning , definitely necessary here and it is Helpful to prepare my mask / daily activities .;4058584131;4
6488;6488;;;🤗;4058584131;4
6489;6489;;;Helpful;4050956044;4
6490;6490;;;I have COPD .;4050956044;4
6491;6491;;;I can better plan my day when I know what   the outside air quality is .;4050956044;4
6492;6492;;;Easy to use;4042998764;4
6493;6493;;;A good app for just getting a real quick view of what the quality is like;4042998764;4
6494;6494;;;Regularly refreshed;4009047254;4
6495;6495;;;The regular refreshes of data help us decide whether to take our young daughter outside in Hong Kong , where air quality can fluctuate day to day .;4009047254;4
6496;6496;;;Good pollution app !;3999353204;4
6497;6497;;;Love this app !   ;3999353204;4
6498;6498;;;It ’s helpful and informative .;3999353204;4
6499;6499;;;Thzzz;3962214586;4
6500;6500;;;very useful;3962214586;4
6501;6501;;;No Apple watch integration;3904868902;4
6502;6502;;;Its a must !;3904868902;4
6503;6503;;;Please provide it;3904868902;4
6504;6504;;;Weather app;3897387552;4
6505;6505;;;Helpful for my asthma;3897387552;4
6506;6506;;;Tr Lynn;3884374108;4
6507;6507;;;Thank you for the air conditions;3884374108;4
6508;6508;;;I like it .   Easy to use;3871472973;4
6509;6509;;;Wish it pointed to a few other cool devices I could run in my home .;3871472973;4
6510;6510;;;Air concern;3869377138;4
6511;6511;;;The app is doing a great job of revealing day to day air quality .;3869377138;4
6512;6512;;;I would like app to show options for engaging in making it better on a personal level and political level .;3869377138;4
6513;6513;;;It ’s good for a day;3844036927;4
6514;6514;;;Air visual is good app to check daily air quality .;3844036927;4
6515;6515;;;good app;3768294159;4
6516;6516;;;thank you AirVisual;3768294159;4
6517;6517;;;A Necessity;3757786414;4
6518;6518;;;You ’ll need this app on your phone if you ’re planning on living in or traveling in China .   ;3757786414;4
6519;6519;;;As of the time of this review , it does n’t require a VPN to run and it ’s accurate to US standards .   ;3757786414;4
6520;6520;;;Other apps that I ’ve used for Air Quality Index in China have fallen victim to governmental hacking , tampering , blocking or general lack of updates by the developers themselves .   ;3757786414;4
6521;6521;;;Anyway , this app is good .;3757786414;4
6522;6522;;;Easy to use .;3751499180;4
6523;6523;;;Fun app with useful information .;3751499180;4
6524;6524;;;Good;3744489938;4
6525;6525;;;Nice to know when I can breath again ....;3744489938;4
6526;6526;;;Generally accurate and precise;3735392650;4
6527;6527;;;Generally more accurate and precise than the official air quality reports by the state ,;3735392650;4
6528;6528;;;but sometimes a little slow to update to the latest readings .;3735392650;4
6529;6529;;;Nice app;3730411717;4
