;review_id;rating;title;review_date;user_name;review;response_id;dev_response;response_date;lang
1947;2257068855;4;Does what it should do;2018-02-28T21:22:42Z;Azstrgzr;Worth the download, informative;;;;en
635;2250494600;4;Good app but could use a bit more detail;2018-02-26T21:48:33Z;Bdubster;The AQI measuring station that is closest to me isn’t in this app but I use another one not that far away. Like the app in general though. Very useful when traveling too.;;;;en
1625;2242924304;4;Works great;2018-02-24T16:43:06Z;Ckoehncke;For monitoring worldwide pollution levels nice easy interface fast and reliable;;;;en
1606;2223262724;4;Gary;2018-02-18T23:37:24Z;Mr Fsher;"I understand this is just starting.
Someday it will be everywhere and we will all use standard measures.";;;;en
938;2220769103;4;Adequate;2018-02-18T06:59:51Z;Skafasta;Nice app, sometimes the readings are confusing if they are not updated in your area but overall as good as one could hope for in an app like this.;;;;en
156;2217064949;4;Great app;2018-02-17T06:16:23Z;Every name is-taken;Great app but couldn’t give 5 stars because it needs more sensors around the world (the nearest one to me is 20 min drive).  It also could be more user friendly. Otherwise I don’t know if there is anything like it and it saved me while traveling overseas because I suffer headaches when pollution is bad so it helped me prepare.;;;;en
1985;2204813649;4;Great pollution monitor;2018-02-14T00:10:19Z;AsianApe;Love this app. Keeps me informed of outside air quality everywhere i go.;;;;en
1688;2193208893;4;Good;2018-02-11T02:08:05Z;Touch conveniently;Hopefully the forecast could be more accurate and more AQI station could be set.;;;;en
432;2165383544;4;Great app but could use improvement;2018-02-04T08:16:43Z;Aaahlex;They only update every two hours sometimes and when you live in China, that's not enough. Better location accuracy is needed too. Overall, it's a great so to keep my lungs safe;;;;en
2564;2164422022;4;LHsiang;2018-02-04T03:00:23Z;LH580902;Helpful and useful;;;;en
1061;2143992229;4;Great accuracy for air quality;2018-01-30T05:10:36Z;69Brothers71;Primary for air quality and very accurate. Not so accurate for temperature and app can be as much as 12 degrees off (warmer) than actual temps.;;;;en
572;2043185357;4;Accurate;2017-12-31T05:52:48Z;EloKil;I appreciate that this app provides specific locations throughout the city (Beijing) to give you the most accurate reading. I also find the forecasts to be generally accurate.;;;;en
2329;1982415789;4;Plz, Update for iphone x!;2017-12-09T11:27:27Z;kemkim;Plz, Update for iphone x!;2085209.0;Hi, as per your suggestion, we released a new version that now supports iPhone X.;2017-12-20T04:00:18Z;en
939;1802418610;4;Nice app;2017-09-21T20:23:42Z;Tree Tech;AirVisual is a nice app but makes me aware that I don't live in an area with the best air quality but I do fine walking my quick pace. My area not experienced horrible air quality.;;;;en
1277;1798685644;4;Works great;2017-09-19T19:50:29Z;chrisrbailey;While there are a few funky UI aspects (mostly around adding new locations), the app works great and has proven very useful!;;;;en
2509;1598039280;4;Maggie;2017-04-26T10:25:27Z;lesliechen;Very good. Easy to track AQI.;;;;en
276;1581690867;4;Would be five stars if I could get notifications to work;2017-04-06T03:04:07Z;NinPro;I love that the app used your location and gives you projections for air quality up to 72 hours in advance. I asked for notifications to be sent every morning but it doesn't work. Please fix!;;;;en
747;1554285000;4;only one problem;2017-02-28T08:58:43Z;RexHello;"I disable the Location service but the App fails to work in the widget. It shows no ""no data available""";;;;en
1002;1543485661;4;Almost great but...;2017-02-13T08:12:59Z;Thewuxiaojie.;It's a very good AQ app, but I got a little issue here, it somehow just duplicates all the stations on my list, or several times. I just don't have any idea why this happens;;;;en
146;1526940569;4;Good, solid app;2017-01-21T05:04:00Z;trom2k;The app I was using prior to this became unstable. Found this and it has been solid. Only complaint is that is does not list all of the monitoring stations in the state of Utah, USA. I haven't tried to verify all of them however I am unable to add the station in Logan. I know it exists however this app does not list it. This is unfortunate as air quality is a serious concern in that town during winter months. 4/5 for not having all the stations.;;;;en
1966;1521742310;4;Incredibly helpful;2017-01-14T07:26:21Z;BMurph70;I think this app is thoroughly informative.;;;;en
2109;1519209915;4;AirVisual;2017-01-10T14:04:40Z;TestDummy123;I use the widget. Most accurate with local sources.;;;;en
82;1496251426;4;All the info you need;2016-12-05T05:52:36Z;Matlonius;"As a recent expat I wanted to try to make things as healthy as possible for my family. Air quality can be effectively controlled in your home but only if you know what you're dealing with. AirVisual lets you see what the outside air is and gives forecasts that I've found to be mostly accurate. When paired with an AirVisual node you can monitor your inside air quality as well and tailor your filtration plan accordingly. 

My only gripe is that you only get reports on outside air at 2 hour intervals while some other apps offer up to the minute results.";;;;en
418;1466694422;4;Very good. Widget location selection doesn't work;2016-10-14T17:04:17Z;stoobe;Great app. Just wish the widget feature where you can select which location shows up worked. It always shows nearest location for some reason.;;;;en
2236;1446769576;4;Great app;2016-09-09T06:13:41Z;ute_in_taichung;Overall great app,beast to use, nice dashboard. Woul ime to see more monitoring stations with more channels (pm10, pm5, O3, NOx, VOC);;;;en
2028;1443851875;4;Great and nice.;2016-09-03T12:47:31Z;Tmielonen;Looks great except today widget doesn't work.;;;;en
1247;1440279381;4;Still not perfect, but overall fine;2016-08-27T21:10:20Z;Eung.Kim;It oftentimes loses connection with my node. Other than that, it does do its job.;;;;en
2847;1386333735;4;Great app;2016-05-30T12:19:55Z;Anfänger_Koreanisch;This app is literally a life saver 😊;;;;en
2819;1379339583;4;Very helpful;2016-05-16T03:41:19Z;travelingteacher28;I really like this app, most of the time. I appreciate the visuals and all the various locations. I wish the predictor was more accurate, but I suppose that's impossible to predict correctly all the time.;;;;en
2831;1362505107;4;Above average quality;2016-04-12T16:58:12Z;JD combo;Very good app. Can look at several cities on the same page.;;;;en
2816;1336663028;4;China;2016-02-21T21:01:44Z;Jwtravel1;Was in China for a week. App indications seemed to match apparent air quality. There were many locations to get a average of air quality. I didn't see too many locals wearing a mask on bad days. Was also a holiday week, so maybe a lot of out of towners.;;;;en
2839;1329013529;4;Very useful;2016-02-07T00:46:00Z;Jingypants;Easy, useful and accurate!;;;;en
848;6092458450;3;Sometimes its confusing;2020-06-18T16:52:00Z;fgggdfusdfhihdxvhkdcv;Hard to understand what is real, measured data and what is approximated or how good estimates from satellite data is. How can one community have hazardous air quality while an adjacent community never varies from good?;;;;en
234;5864538987;3;Disappointing and lacking;2020-04-26T02:35:14Z;Jssjsbsjzkkdndbdbsbbs;"I was excited to find an app that could help with my allergic asthma, so I downloaded this. While the air quality reporting is amazing, it’s missing a huge component for those with sensitivities! 
...............REAL TIME POLLEN COUNTS...............

I have severe allergies and had to start receiving allergy shots because it is interfering with enjoying life, the outdoors, and being able to open the windows in my home. I have allergic asthma, which is a terrible thing to live with. Yet there is no real time information (or any info at all!) regarding pollen levels. 

You say you want to help people with sensitivities and lung problems become better informed to live a better life; but completely strike out on allergic asthma! Please add this and I will reinstall this app.";;;;en
2555;5709973716;3;Good;2020-03-25T07:47:33Z;Iam Neiht Ueirt;Good app for everyone;;;;en
1088;5685375550;3;App constantly resets;2020-03-20T05:32:33Z;Lumyai2;The app constantly resets itself at random and I have to frequently re-install my chosen monitoring stations. Otherwise it is useful, but please do a bug fix;;;;en
849;5620137782;3;Widget Crashes;2020-03-05T16:06:18Z;Delewarewolf;"When opening widget the app crashes. I’d prefer not to clutter my screen with this app but I have to since I can’t open it from n widgets. 

Other than that the app is great. Five stars if widget crash is fixed.";;;;en
247;5596333433;3;Great, but where’s Palestine?;2020-02-29T11:33:37Z;mmalmstrom;This app does a good job of giving scientific information, however it fails to recognize the independence of Palestine. Nowhere on the map does it mention Palestine, only Israel. Please fix this. You might wonder what the relevance of this is in an app about air quality, but isn’t air quality about human rights? Palestine should be included too.;;;;en
2711;5348307145;3;Mr. Momad;2020-01-01T21:13:56Z;Momad 52;Perfectly;;;;en
46;5236709557;3;Good current info, horribly inaccurate forecasts;2019-12-05T15:43:44Z;Fudjvg;"The app will tell you when the air is bad currently, but its forecasting seems completely disconnected from reality. It will pretty much always tell you that the air will get cleaner later in the day or tomorrow, even when other forecasters, and common sense of my experience tell you it won’t. 

I live in Salt Lake City , and during the winter we get poor air when there is no wind or weather system passing through. The local forecast can accurately predict when these systems will occur and clean the air. However, AirVisual seems to always say the air will get better tomorrow, even when no weather is coming for a few days.";;;;en
1819;5129584115;3;iPad app does not rotate.;2019-11-13T00:15:12Z;ทรงสถ ิต;3 Stars because ipad app does not rotate to horizontal orientation. Come on.  How hard would that be?  5 star otherwise.;;;;en
2293;5112328623;3;Force close;2019-11-09T16:01:01Z;BaqerHashemi;Force close;;;;en
129;5015524346;3;Air Visor gives me readings but;2019-10-25T22:19:51Z;flashyfins;Not bad to use unless you have breathing issues. They say a reading of 50 is acceptable but that’s too high for me. I have issues starting at 30   It would be great to know if this reading is a result of smoke or exhaust fumes etc. I need to use equipment with filters when it is higher or I am coughing and wheezing on these days. It would also be great if they could predict the next approximate numbers. If smoke is in the air from wild fires such as Canada and California I could really prepare myself ahead of time;;;;en
855;4805830020;3;It cost 80% battery when sleep;2019-09-19T21:06:21Z;yjkotool;from last night 21:00 until now 05:00 in the morning, it cost 80% battery, I dont know what it was doing when I was sleeping. It never happened before.;;;;en
88;4662572312;3;Was great, getting worse...;2019-08-24T00:42:42Z;CWRepulseBay;"This app use to be great and seemed to give accurate readings from around Hong Kong. Recently however some reading stations have been removed and the areas it does give readings for seem drastically wrong/way too low/healthy. Today for example when in you can hardly see for the thick smog in the air, my two closest monitors are saying it’s 88. There is simply no way that is correct. 
Sadly I’m now going to have to find another more accurate app which I don’t want to do, but I want truthful readings of the air quality before taking my kids out to play.";;;;en
646;4467895748;3;The Widget Unable to Load;2019-07-16T02:37:34Z;Trigold Wong;while other widgets work without problem. It sometimes may take a few more seconds to load, but most of time it just isn’t able to load.;;;;en
2113;3806159361;3;Why not display pollen count?;2019-02-23T19:40:28Z;NcooL;This would make it perfect for me;;;;en
182;3787427081;3;Forecast Function Is Nonsense;2019-02-19T04:33:43Z;fugly_mofo;The app looks promising but the AQI forecasting feature is absolute nonsense, and even after just a week you can tell that it has absolutely no predictive functionality as compared to what is actually recorded by contributors’ sensors in real life. I think it would be better to just get rid of the forecast feature unless/until they can make it actually work. Otherwise, they’re just leading people to make life adjustments based on nonsense.;;;;en
909;3698242669;3;Apple Watch compilation is gone;2019-01-26T22:17:46Z;Masso Chailly;"The compilation was buggy for some time; when you try to set up your watch face, the Watch app crashes. Then upon updating watchOS to 5.1.3, it does not even appear in the compilation choices.";7062494.0;"Hi Masso Chailly,
We are sorry you are experiencing troubles with the Apple Watch.
Please contact us via this link so our team can help: https://www.airvisual.com/contact 
The AirVisual team";2019-01-29T10:41:36Z;en
1654;3557106467;3;STOP ASKING ME TO REVIEW;2018-12-21T22:56:10Z;Spsful;You get 3 stars for asking me to review. The badge app icon-based air quality information doesn’t work. Everything else is fine.;;;;en
815;3488630930;3;Great app and widget, incomplete apple watch support;2018-12-03T11:40:40Z;techne1;The app works very well for me, especially since the default weather app doesn't offer aqi for my city. However, I noticed that the apple watch 4 complication doesn't offer support for the Infograph watch face.;;;;en
168;3466742143;3;Comnunity Classifications;2018-11-27T16:13:17Z;2handzUp1913;When the tragic Camp Fire impacted my community With poorbaircquality I stumbled on to this app. It was helpful convincing two Octogenarian parents they should stay inside with their windows closed. It would have been more helpful with the communities in Sacramento were more easier to identify. I work on Rancho Cordova at the old military base and this area wasn’t list. Using the GPS system what it showed as my area is a reference I have never heard in my 50+ years living and working in this city.;;;;en
2298;3464020864;3;Three stars;2018-11-26T22:25:33Z;Disgudname;I want the app, not another survey!;;;;en
1313;3453298432;3;Needs more data;2018-11-24T04:00:54Z;jobsianity;Not enough data points, but map & numbers are quite helpful;;;;en
1555;3434781882;3;Air in my area;2018-11-19T06:07:46Z;B542!;I do wish the air quality rating was more specific to my town and not just the closest neighboring city.;;;;en
1848;3402750317;3;Nice app;2018-11-10T17:03:44Z;Flying kit;The only problem is it doesn’t give me more pinpoint of the town I live in. It give me over the hill.;;;;en
295;3400114102;3;Inconsistent updates and weird day-of-week bugs;2018-11-10T01:27:40Z;chronodm;It basically does the job, but the forecasts always seem to be a day behind, and all week it’s been reporting good air quality when the air is full of smoke. It’s not obvious how to select or add stations, so if you only use the app occasionally you’re at the mercy of whatever it auto-picks.;;;;en
1028;3217834054;3;Meh;2018-09-22T15:12:18Z;Kilted Bob;The app is fine to get you an approximate reading to your locations, but it does not seem to have very many locations available.    Other apps are better.;;;;en
42;3180807644;3;Love the info-as far as it goes. Definitely recommend as one tool.;2018-09-12T10:20:35Z;KaileighATara;Great app, but as a small population state in MAINE. I am in the second largest city, Lewiston and I am not sure if the readings ARE actually for LEWISTON or the most well known city of PORTLAND which would mean a difference for someone like me. What would be very helpful for people with lung diseases and air quality issues- knowing mold/ mildew spore counts as well as allergens such a ragweed, goldenrod, and other pollens. These are just as important to know for most of us. Thanks for the app- I have been telling others about it, but then I have to go to other sources for the other info- one app that would tell me everything I need to know as a person with severe lung disease and allergies would be the BEST!!!;;;;en
329;3167438516;3;Great app but needs to be fixed;2018-09-08T12:44:25Z;Jbenk7;"What I love about this app.
I can see the air quality on the app icon without even opening it up.
They have a forecast of air quality (not already accurate but they try)

What are some problems. When I open the app for a daily forecast it will show 3 days.  Since today is Saturday the 8th I'll use that as my example.
I will see Saturday Saturday Sunday. When I focus on the first Saturday it will say Saturday the 7th (which is actually a Friday). So now I'm confused... Is the air quality I'm seeing for Friday? Or Saturday? I don't know so I'll need to check somewhere else that has accurate data.";;;;en
1298;3150887855;3;okay app;2018-09-04T04:17:19Z;ricemanj;Nice to have this on hand as our region has had a bad smokey season. Wish it was more comprehensive in covering all cities because that will make it more accurate.;;;;en
2278;3146915731;3;Doesn’t Update Days of Week;2018-09-03T03:14:02Z;Sensee111024;My app always says Wednesday, Thursday, And Friday.;;;;en
918;3146153637;3;Stopped working;2018-09-02T21:14:49Z;julew26;The app was working and now it’s stuck on last Thursday. I have deleted it and redownloaded but it still isn’t working. I had programmed several things into it so this is disappointing.;;;;en
957;3130089583;3;Days/times;2018-08-29T19:09:34Z;Youscreweditup;The days and times bar is not clear. The day is listed twice and the times don’t line up well when you move to the right;;;;en
892;3116801906;3;Will need improvements to make it usable;2018-08-26T14:12:08Z;bfhdjsiendbdbx;3 day view is quite confusing. Would be nice to have more geographically accurate location points. The current condition view is nice and clear.;;;;en
1942;3113001168;3;Air;2018-08-25T16:03:38Z;suzi4eaglecliff;Still do not understand what the numbers mean...I have breathing issues...what does moderate mean?;;;;en
555;3109001539;3;Not very good coverage;2018-08-24T17:22:49Z;Booyashaka 2011;App is okay but coverage seems spotty. Also there are two current day tabs and then the following day. Why would we need two tabs of the exact same information? Needs a bit of work but shows promise.;;;;en
762;3105420234;3;Alright, But Kinda Glitchy;2018-08-23T22:54:20Z;Free Range Beefcake;Overall I enjoyed this app. Some of the information though is glitchy. The seven day forecast doesn’t always work and the updates don’t automatically happen all the time.;;;;en
2316;3104408278;3;Great app;2018-08-23T16:02:15Z;marikhryss;This is a great app. But you need more places in the United States to be covered.;;;;en
2206;3101757997;3;Very good, but...;2018-08-23T04:27:26Z;Dwilhelms;I’m curious as to why I need to reveal my smartphone’s serial number.  I’ve downgraded this app consequently.;;;;en
69;3087764119;3;Weird inaccuracies;2018-08-19T21:03:06Z;Sandygal1976;So overall it’s helpful, but there are occasional weird inaccuracies. I’m in western Washington state where we have been inundated with forest fire smoke and much of the region has high pollution values. There is a random city near me (Issaquah, WA) that has consistently show very good values, even while surrounded by smoky areas. I contacted the company about it and they had some hard to decipher response but basically said that the Issaquah sensor is not measuring all pollutants. It wasn’t clear then as to how other sensors measure pollutants and how accurate any readings are. I would expect consistency, but it’s not happening. So take the readings provided for general guestimates only I guess...;;;;en
1299;3087642844;3;Good but not great;2018-08-19T20:08:46Z;59Pa;Works fairly well but slow to change locations.  I would rate this app higher if it changed locations more readily as I travel.;;;;en
5;3064735681;3;Can be useful, but not always accurate;2018-08-14T20:45:09Z;J McRae;"I use this app to help prepare for bad air conditions, since I live in the PNW and the wildfire smoke aggravates my asthma. The statistical information and maps are really interesting and informative and the app itself is easy to use, but now I'm concerned that the information I'm getting is not accurate.

There is currently an air advisory due to smoke in my area. For some reason, this app is insisting that the AQI is ""Good"" despite the fact that I can actually see pollution in the air. I'm not sure if this is really the app's fault or the fault of wherever the information is being sourced from, but regardless, I don't think I can rely on the information I'm being given to help me make informed decisions about my health anymore. It's unfortunate since I was really excited to find an app like this in the first place. If you decide to download it anyway, please be cautious and don't use it as your only source of information.";;;;en
363;3055366128;3;Great to monitor current AQI but useless for everything else;2018-08-12T19:12:32Z;Beth1390;"I live in the San Francisco Bay Area and have found the weather and AQI forecasts to be completely useless: they bear no resemblance to reality. 

I do like the setting to display the current AQI on the app icon: very handy to monitor what’s happening due to the wildfire smoke.

I’ve reported some bugs and got a reply very quickly.";;;;en
1202;3007312826;3;Need to Breathe?;2018-08-02T18:40:15Z;RKW2010;"We use this app because we have lung issues and live in areas where forest fires are destroying the air. 

Wish there were more locations to monitor the air. App is pretty good though";;;;en
1302;2992804627;3;Updates are not reliable.;2018-07-30T17:40:13Z;Jens Mc;Not very reliable for updates.  Does not update automatically anymore.;;;;en
1058;2970483906;3;Like the hardware not the software;2018-07-26T06:03:22Z;cfghjjyffbj;I can’t chose my exact location not even on the device. I can’t even connect my device to my phone. Not user friendly.;;;;en
1106;2968023091;3;Easy to use;2018-07-25T17:24:50Z;EastsideGal;Very clear visual display. Only reason for 3 stars instead of 5 is that the data only updates every 3 hours, so conditions may have radically changed.;;;;en
206;2940595762;3;Inaccurate in Medford, OR;2018-07-20T17:39:02Z;Sandra177107;As I sit here writing this, the smoke from forest fires is so thick it is dangerous to breathe, but the AQI from this app says it is less than 20. The temperatures are also way off.  The Ashland AQI, which is 184 seems closer.  Ashland is about 10 miles away, and in the mountains.  I did send a note to support, and they did respond that they are going to look into the issue.  Hence, 3 stars instead of fewer.;;;;en
1834;2843884164;3;Not enough locations;2018-07-05T17:40:52Z;Sirius Glass;Not enough locations;;;;en
1958;2756282981;3;Wrong info;2018-06-24T01:16:33Z;bevatly;Sometimes wrong info, or late update for the pollution!;;;;en
404;2750680210;3;helps you stay healthy;2018-06-23T04:47:05Z;Fenstre;"I use this almost every day. As an asthma patient I can check air quality before going out. During Pacific Coast fire season it is invaluable. 

The previous version let you stack cities in the order you wanted them. Please bring back that functionality.

Thanks.";;;;en
2234;2747753952;3;Only half the story;2018-06-22T17:46:45Z;Junglepirate;Only tells you particulate and does not measure SO2 nor H2S.;;;;en
1568;2708459417;3;The Vog?;2018-06-17T00:20:21Z;Kanto;"I need factual information because of a serious medical condition.  I refer to this rateing  service and my  Doctor just rolls his eyes.  So far so good.  If I end up back in the Hospital I may have new concerns.

G Everett";;;;en
937;2667131759;3;Too complex;2018-06-09T16:36:56Z;ChinaBlue007;the various screens of the app are too complex for what should be a simple one screen display of both your device parameters and the outside air around you. They need to simplify the interface onto one scene.;;;;en
1733;2613139920;3;Data won’t update;2018-05-29T16:21:48Z;rotetrixie;This app doesn’t know what day of the week or what time of day it is.  Stuck on yesterday.;;;;en
897;2527574471;3;Mehh;2018-05-10T10:25:45Z;bcard9;The app often opens and loads continuously without updating the information. Must restart the app to get it to work. They don’t account for really fine pollutants, but it’s good for a general check of the air quality.;;;;en
179;2514277331;3;Only gives limited data from more distant monitoring stations;2018-05-07T03:02:01Z;Interface Wiz;"I guess I got spoiled by the old “air quality“ app. This was a 32 bit app that no longer runs on current iPhones.

With this app, you only get a generalized pollution index. They don’t break the data down in terms of OZone or particulate material. Also, there are other EPA monitoring stations closer to me this that this app cannot find.";;;;en
1109;2472840817;3;Takes too long to update;2018-04-27T03:26:47Z;Bee Garcia;App’s new design is better than the last one, however, it takes too long to update.;;;;en
8;2353746068;3;uncomfortable UI and sightly more cautious air rating;2018-03-28T00:02:18Z;Flatkatcarsnicoenckfc;"This app is useful because it has daily notifications and a widget. I use this app to check the air quality in Korea. But the number that this app reports is almost always higher than the Naver number, which is probably most correct in Korea. If it’s :( unhealthy on AirVisual, it’s just :/ not good on Naver. or if it’s :/ not good on AirVisual, it’s :| ok on Naver. It can be good to be cautious though! 

The worst part about this app is the UI. Swiping from the left never works to go back to the previous screen so I have to move my hand and push the back button in the top left corner. So annoying! There are a lot of menus on the bottom that I never click on like a map, a world ranking, and other not-that-useful stuff. Overall, it’s not that nice to look at and a bit frustrating to navigate. So I give 3 stars.";2969514.0;"Thank you so much for giving us a detailed and constructive feedback!
1- AirVisual reports the US AQI standard which indeed differs from the Korean AQI standard. The Korean AQI standard is less strict and therefore indicates ""better"" value than the American standard.
2- For swiping from the left, it will be in the next version!
3- The menus on the bottom are there to bring context to the data: the map shows what's going on around, the ranking gives an idea of how a city fits compared to other key cities, the articles are there to bring an in-depth view and understanding about the pollution problem.";2018-03-29T09:50:39Z;en
465;2180510883;3;Loading Error;2018-02-08T03:58:41Z;Kiehm;iphone 6 user:  the app opens, shows the circular loading icon, then fails to proceed and becomes stuck with the loading icon.  The loading icon works, though, and watching it circle around and around is all the app seems to be good for right now.;2542043.0;Hi, could you please try again? The problem should have disappeared after we tune our server. Please let us know the outcome. Thanks!;2018-02-09T11:25:38Z;en
636;2179028291;3;AiR Visual app;2018-02-07T19:09:46Z;Mosey Newsy;Downloaded this app during the awful air we had with wildfires here in Oregon.  I felt SO blessed to be able to protect myself from going walking when particulate matter was high.  Now, six months later AFTER California's fires...ALL PREVIOUSLY BAD #'s ARE NOW GOOD😶🌊knock me down with a sneaker wave...😳still rely on its values: CAUSE ITS ALL I HAVE, SEEMS HINKY TO REBOOT/CHANGE VALUES😶🚬🤷‍♀️🤢;;;;en
746;1854935204;3;Updates too Slow;2017-10-17T11:39:59Z;ronelliott;It’s 5 AM local time and the AQI and PM2.5 values have not updated for my area since midnight. Maybe this app is good for curiosity but if you want near live data from the various public stations then this app will be very slow for you.;;;;en
798;1572793529;3;To improve;2017-03-26T03:57:22Z;Coco2009;Some cities places of measurement are not a sample of the city. In some others, if you don't know the city well you cannot easily find the location you want to have information about.;;;;en
169;1490376760;3;More sure now;2016-11-25T00:16:19Z;Sb69$;"After checking multiple sources and comparing readings, the ones on this app have been consistently wrong.
I finally noticed that the readings are not updated hourly like most, I have 3 cities listed, one reading was two hours and ten minutes since last reading and the other two were 14 hours behind. I like the app itself so I still give it 3 stars, I hope they can get the hourly updates and match the other source readings";;;;en
1505;1480975435;3;Ok except for...;2016-11-08T15:24:25Z;ElizabethLiz60;It works great and I love how it has the city I prefer showing on the app when closed the air quality. What I don't like is I can eliminate the city's I don't want.;;;;en
2813;1401000959;3;Almost Useful;2016-06-27T03:17:22Z;KattTrax;The type of information provided and the user interface are great, but the data is not real time. It is always 3-4 hours delayed. You can get a general idea of how the day is going, but air quality can change quickly, so really all this tells you is what it was like the last time you were out. 😐;;;;en
2809;1333099662;3;Has Potential and could use some improvement;2016-02-14T23:43:14Z;Wilsonitely;This app has a lot of potential. Better reporting and verifying g of data would be good (Salt Lake City is consistently reported better than it actually is). Also being able to create a list of the top (worst air quality) 5 or 10 cities in a state, region, or country would be useful.  And being able to chart trends or list how many days at a certain air quality in the past month or year would be nice.;;;;en
611;6036228770;2;Used to be useful;2020-06-05T00:58:03Z;koreanhistorian;"Info is generally good, but always old. It's almost 10 am as I write this, and AirVisual shows me data from 5 am. Conditions have changed
considerably since then. I only use this app to get an idea of wind patterns. Otherwise, I rely on another app to tell me about current air quality.";;;;en
3052;5298528969;2;Not accurate;2019-12-21T05:59:07Z;highmtn;Not accurate for the SF Bay Area. Would frequently show considerably higher AQI thank airnow.gov—levels that seemed implausible.;;;;en
181;4406824380;2;I don’t trust the measurements;2019-07-03T21:32:54Z;Eytschayim;When I first started using this app, I was pleasantly surprised that my local air quality was better than I thought. I did start to wonder, however, if the readings might not be accurate. One day when the air quality seemed very poor, this app gave me a measurement of 25-–in the green or “good” zone in the app. I double checked against the AirNow website, which showed much higher levels, in the orange zone above 50, meaning “unhealthy for sensitive groups.“ AirNow more accurately reflected my observation so it makes me distrust this app.;;;;en
752;4292643118;2;???;2019-06-10T03:04:56Z;Tailsfan YT;I live in a place with sometimes good air quality and sometimes bad but mostly bad, so I got this app for some reason and I check the air quality and it says “good air quality” and on weather it says “unhealthy air quality for sensitive groups” I don’t know which one is right!;;;;en
2267;3751056430;2;Crash on Apple watch 4;2019-02-09T17:18:36Z;TrungDu*o*ng;Crash on Apple watch 4. Please fix to get 5 stars!;;;;en
252;3717141542;2;Drained my Apple Watch battery in half a day.;2019-01-31T16:46:53Z;I’m One Of Them;"Hey guys, I appreciate your hard work with keeping the app up to date and adding features. 

However, I tested out your new Watch Complication in my Infograph watchface on my S4 watch and I noticed that the location icon (white background, right-turn arrow) always displayed on my ᴡᴀᴛᴄʜ all day since I activated the Complication and also led to the watch rebooted itself later that afternoon to noticed that my watch had lost >60% battery in 8 hours since last full charge !

After I remove your complication from my watch, battery level is back to normal. While I’m no where technical; your complication is the only thing that I made change to my watch in weeks. It can only mean one thing. 

I hope the details will help your team with finding a solution.";;;;en
349;3431516687;2;Misleading;2018-11-18T09:32:24Z;Iris0709;Huge problem with this app is that the location of monitors affects the air quality data. I am currently in a city where supposedly the air is fine according to the app. In fact, in the downtown area the air is horrible. At a minimum, the position of monitors should be identified and the potential variation in AQ in a city clearly stated. For someone with COPD or asthma it is actually dangerous to rely on this data as it is currently presented.;;;;en
2118;3425489916;2;Only USA;2018-11-16T20:23:11Z;1234567890jjjjjjjjjj;It only shows the air quality from main worldwide cities;;;;en
1292;3424839925;2;it's great if there's a sensor;2018-11-16T16:03:58Z;tumblrlover1975;I live in Martinez. (SF Bay Area) We are experiencing extremely bad air quality at the moment and as a child care provider, it's important that I know the AQI. Yesterday there was a reading in Concord (not far) now the closest reading is Vallejo. Basically no readings this side of the tunnel.;;;;en
1443;3424805771;2;Not enough local data;2018-11-16T15:52:04Z;ronschae4;The nearest quality reporting location is 20 miles from my home and 30 miles from my office.  Not really close enough to be helpful with microclimates.;;;;en
889;3227531334;2;Accuracy;2018-09-25T06:56:10Z;leahlp;I don’t like how you can’t view the city you live in Anaheim is always different than Fullerton where I live my son has lung disease air specifications are very important to me on a daily basis why is this? I don’t see how this helps people if they cannot view the city they’re looking for;;;;en
1469;3184799310;2;Forecast not accurate;2018-09-13T13:18:41Z;STH67;Seems to accurately tell the current aqi but the forecast for later that day is off. Fails to detect worsening air quality. Says it’s going to be 0-50 in Seattle when the afternoons actually reached in the 100s range.;;;;en
931;3164217405;2;Seattle forecast inaccurate;2018-09-07T16:19:48Z;STH67;I appreciated the alerts on my apple watch every morning. The current conditions seem accurate but the forecasts are not. Yesterday in Seattle the forecast was 0-50 all day,  but actual aqi reached 93 at 5pm. So this app is useful for checking current numbers but do not trust the forecast.;;;;en
265;3145113168;2;Doesn’t update to actual day;2018-09-02T14:18:00Z;needstobreathe;"The idea of this app grows more important every day. However, the data is not current. For example, today is Sunday, September 2, and the most current data that appears is from Thursday, August 30.
How can this be valuable to me ‘daily’ if the actual data doesn’t appear ‘daily’? I don’t want to know what it was like three days ago. I’m concerned about ‘real time data’.";;;;en
2287;3133200907;2;Widget Issues;2018-08-30T14:05:46Z;a hill;Widget is flaky, sometimes ‘unable to load.’;;;;en
1498;3114821390;2;Almost awesome;2018-08-26T03:44:34Z;Mattalogue;The app is generally well-designed and well-conceived. However, there are a number of display and crashing bugs that make it difficult to trust.;;;;en
1269;3112691019;2;Accuracy;2018-08-25T14:30:31Z;Nic41502;On some of the worst smoke days with news reporting moderate and poor air quality, nearby mountain not visible and hills only partially visible - this app shows green (good) with a happy face for my City. Yet go to map and it it is another color.   Not consistent nor accurate.;;;;en
1789;3105269512;2;Always green;2018-08-23T21:46:32Z;Advocate355;Regardless of other site reports, this app seems to have quit working. Always green even. When air is visibly poor.;;;;en
1501;3078429286;2;Hard to use and inaccurate;2018-08-17T17:48:14Z;SKayHow;I live in Northern California, almost ground zero for one of the most destructive fire in the state. I cannot see 100 yards today because of the smoke, but my AQI reads 17. A nearby town reads 193. I don’t understand the disparity.;;;;en
