,Unnamed: 0,review_id,rating,title,review_date,user_name,review,response_id,dev_response,response_date,lang,opinion_unit
4433,105,3436648367,4,Convenient,2018-11-19T17:39:00Z,ScoutTomyris,I love that the badge on the app icon shows the current rating. I can see at a glance without even opening the app what the quality is in the air outside. We’ve been having a lot of wildfire smoke lately and the app helps me figure out whether I need to be wearing a mask or not. I wish that there were reporting stations for more cities. Currently I use one for a town nearby that’s smaller than Santa Rosa. I’ll raise my rating to a 5 when that happens and when it actually works on my Apple Watch.,,,,en,I love that the badge on the app icon shows the current rating.
4434,105,3436648367,4,Convenient,2018-11-19T17:39:00Z,ScoutTomyris,I love that the badge on the app icon shows the current rating. I can see at a glance without even opening the app what the quality is in the air outside. We’ve been having a lot of wildfire smoke lately and the app helps me figure out whether I need to be wearing a mask or not. I wish that there were reporting stations for more cities. Currently I use one for a town nearby that’s smaller than Santa Rosa. I’ll raise my rating to a 5 when that happens and when it actually works on my Apple Watch.,,,,en,I can see at a glance without even opening the app what the quality is in the air outside.
4435,105,3436648367,4,Convenient,2018-11-19T17:39:00Z,ScoutTomyris,I love that the badge on the app icon shows the current rating. I can see at a glance without even opening the app what the quality is in the air outside. We’ve been having a lot of wildfire smoke lately and the app helps me figure out whether I need to be wearing a mask or not. I wish that there were reporting stations for more cities. Currently I use one for a town nearby that’s smaller than Santa Rosa. I’ll raise my rating to a 5 when that happens and when it actually works on my Apple Watch.,,,,en,We’ve been having a lot of wildfire smoke lately and the app helps me figure out whether I need to be wearing a mask or not.
4436,105,3436648367,4,Convenient,2018-11-19T17:39:00Z,ScoutTomyris,I love that the badge on the app icon shows the current rating. I can see at a glance without even opening the app what the quality is in the air outside. We’ve been having a lot of wildfire smoke lately and the app helps me figure out whether I need to be wearing a mask or not. I wish that there were reporting stations for more cities. Currently I use one for a town nearby that’s smaller than Santa Rosa. I’ll raise my rating to a 5 when that happens and when it actually works on my Apple Watch.,,,,en,I wish that there were reporting stations for more cities.
4437,105,3436648367,4,Convenient,2018-11-19T17:39:00Z,ScoutTomyris,I love that the badge on the app icon shows the current rating. I can see at a glance without even opening the app what the quality is in the air outside. We’ve been having a lot of wildfire smoke lately and the app helps me figure out whether I need to be wearing a mask or not. I wish that there were reporting stations for more cities. Currently I use one for a town nearby that’s smaller than Santa Rosa. I’ll raise my rating to a 5 when that happens and when it actually works on my Apple Watch.,,,,en,Currently I use one for a town nearby that’s smaller than Santa Rosa.
4438,105,3436648367,4,Convenient,2018-11-19T17:39:00Z,ScoutTomyris,I love that the badge on the app icon shows the current rating. I can see at a glance without even opening the app what the quality is in the air outside. We’ve been having a lot of wildfire smoke lately and the app helps me figure out whether I need to be wearing a mask or not. I wish that there were reporting stations for more cities. Currently I use one for a town nearby that’s smaller than Santa Rosa. I’ll raise my rating to a 5 when that happens and when it actually works on my Apple Watch.,,,,en,I’ll raise my rating to a 5 when that happens and when it actually works on my Apple Watch.
4439,657,3436374711,4,Great little app,2018-11-19T15:51:52Z,lov2cyn,Living in California with all the wildfires this app is invaluable to determine air quality even if you don’t live near the fires. I would give it 5 stars if it were a bit easier to add “my” cities.,,,,en,Living in California with all the wildfires this app is invaluable to determine air quality even if you don’t live near the fires.
4440,657,3436374711,4,Great little app,2018-11-19T15:51:52Z,lov2cyn,Living in California with all the wildfires this app is invaluable to determine air quality even if you don’t live near the fires. I would give it 5 stars if it were a bit easier to add “my” cities.,,,,en,I would give it 5 stars if it were a bit easier to add “my” cities.
4441,1047,3435951519,4,Useful!,2018-11-19T13:33:37Z,Btonator,Very useful during this past wildfire season. It’s very difficult to predict air quality and it doesn’t provide contents of particulates. Otherwise it’s awesome!,,,,en,Very useful during this past wildfire season.
4442,1047,3435951519,4,Useful!,2018-11-19T13:33:37Z,Btonator,Very useful during this past wildfire season. It’s very difficult to predict air quality and it doesn’t provide contents of particulates. Otherwise it’s awesome!,,,,en,It’s very difficult to predict air quality and it doesn’t provide contents of particulates.
4443,1047,3435951519,4,Useful!,2018-11-19T13:33:37Z,Btonator,Very useful during this past wildfire season. It’s very difficult to predict air quality and it doesn’t provide contents of particulates. Otherwise it’s awesome!,,,,en,Otherwise it’s awesome!
4444,1658,3434924988,4,Realtime / handy but forecast is not helpful,2018-11-19T07:11:03Z,infinitywar2018,Used a while due to bad air quality in California,,,,en,Used a while due to bad air quality in California
4445,3072,3434449368,4,Gimme more,2018-11-19T03:42:55Z,Old Dirty DB,So important! We need more air quality checkpoints in rural Northern California. Fire look-outs? Chester?,,,,en,So important!
4446,3072,3434449368,4,Gimme more,2018-11-19T03:42:55Z,Old Dirty DB,So important! We need more air quality checkpoints in rural Northern California. Fire look-outs? Chester?,,,,en,We need more air quality checkpoints in rural Northern California.
4447,3072,3434449368,4,Gimme more,2018-11-19T03:42:55Z,Old Dirty DB,So important! We need more air quality checkpoints in rural Northern California. Fire look-outs? Chester?,,,,en,Fire look-outs?
4448,3072,3434449368,4,Gimme more,2018-11-19T03:42:55Z,Old Dirty DB,So important! We need more air quality checkpoints in rural Northern California. Fire look-outs? Chester?,,,,en,Chester?
4449,359,3433277159,4,Good for air quality,2018-11-18T19:37:16Z,Marlin7,Good to see what the Air quality is at a glance. The icons and information are easy to understand. I do wish I could see the area easily so that I could what the air quality might be at a place in between two locations.,,,,en,Good to see what the Air quality is at a glance.
4450,359,3433277159,4,Good for air quality,2018-11-18T19:37:16Z,Marlin7,Good to see what the Air quality is at a glance. The icons and information are easy to understand. I do wish I could see the area easily so that I could what the air quality might be at a place in between two locations.,,,,en,The icons and information are easy to understand.
4451,359,3433277159,4,Good for air quality,2018-11-18T19:37:16Z,Marlin7,Good to see what the Air quality is at a glance. The icons and information are easy to understand. I do wish I could see the area easily so that I could what the air quality might be at a place in between two locations.,,,,en,I do wish I could see the area easily so that I could what the air quality might be at a place in between two locations.
4452,3073,3433135539,4,Easy to use!,2018-11-18T18:40:10Z,lealfam,This app is so easy to use with really clear images that are easy to read and understand. The only thing I wish was that I could find locations that were a little closer to my own ZIP Code.,,,,en,This app is so easy to use with really clear images that are easy to read and understand.
4453,3073,3433135539,4,Easy to use!,2018-11-18T18:40:10Z,lealfam,This app is so easy to use with really clear images that are easy to read and understand. The only thing I wish was that I could find locations that were a little closer to my own ZIP Code.,,,,en,The only thing I wish was that I could find locations that were a little closer to my own ZIP Code.
4454,2116,3432976815,4,Good app,2018-11-18T17:39:36Z,Hermandeau,"Worth the free download. I’m consulting it every day here in NorCal, where the smoke is thick.",,,,en,Worth the free download.
4455,2116,3432976815,4,Good app,2018-11-18T17:39:36Z,Hermandeau,"Worth the free download. I’m consulting it every day here in NorCal, where the smoke is thick.",,,,en,"I’m consulting it every day here in NorCal, where the smoke is thick."
4456,2449,3432904737,4,Very helpful,2018-11-18T17:13:05Z,RaiderWife,Very helpful.,,,,en,Very helpful.
4457,1396,3432638649,4,Very helpful app here in Northern CA,2018-11-18T15:41:34Z,Camerwa,With the November fires this year the air quality has been really bad. I like that AirVisual helps me track the AQI closer to my home not just for my region.,,,,en,With the November fires this year the air quality has been really bad.
4458,1396,3432638649,4,Very helpful app here in Northern CA,2018-11-18T15:41:34Z,Camerwa,With the November fires this year the air quality has been really bad. I like that AirVisual helps me track the AQI closer to my home not just for my region.,,,,en,I like that AirVisual helps me track the AQI closer to my home not just for my region.
4459,624,3430933779,4,Great app!,2018-11-18T05:40:09Z,Mjspgh,Super helpful real time data especially with all of the fires in California right now. I hope they can add more points on the map in the future - that’s the only reason for 4 stars instead of 5.,,,,en,Super helpful real time data especially with all of the fires in California right now.
4460,624,3430933779,4,Great app!,2018-11-18T05:40:09Z,Mjspgh,Super helpful real time data especially with all of the fires in California right now. I hope they can add more points on the map in the future - that’s the only reason for 4 stars instead of 5.,,,,en,I hope they can add more points on the map in the future -
4461,624,3430933779,4,Great app!,2018-11-18T05:40:09Z,Mjspgh,Super helpful real time data especially with all of the fires in California right now. I hope they can add more points on the map in the future - that’s the only reason for 4 stars instead of 5.,,,,en,that’s the only reason for 4 stars instead of 5.
4462,1681,3430520491,4,Nice app,2018-11-18T03:07:06Z,gume chewer 2.0,The fact that it forecasts upcoming air quality is its strength. Very nice and easy to read graphics.,,,,en,The fact that it forecasts upcoming air quality is its strength.
4463,1681,3430520491,4,Nice app,2018-11-18T03:07:06Z,gume chewer 2.0,The fact that it forecasts upcoming air quality is its strength. Very nice and easy to read graphics.,,,,en,Very nice and easy to read graphics.
4464,204,3430341633,4,Great!,2018-11-18T02:03:46Z,3mmet,Only wish is that there would be an “add/remove” button next to cities instead of the default being that they are automatically added when you click on a city because you want to see details.,,,,en,Only wish is that there would be an “add/remove” button next to cities instead of the default being that they are automatically added when you click on a city because you want to see details.
4465,1229,3429923649,4,Super helpful,2018-11-17T23:29:06Z,Odetta Fan,This app is super helpful BUT really needs more device owners in more uncovered areas to be maximally effective. Come on people and buy a monitoring device!,,,,en,This app is super helpful BUT really needs more device owners in more uncovered areas to be maximally effective.
4466,1229,3429923649,4,Super helpful,2018-11-17T23:29:06Z,Odetta Fan,This app is super helpful BUT really needs more device owners in more uncovered areas to be maximally effective. Come on people and buy a monitoring device!,,,,en,Come on people and buy a monitoring device!
4467,1369,3429189884,4,my air guide,2018-11-17T18:28:10Z,Joyce Dana,so easy to use to get the info I need to help me do the necessary things to protect my health and that of my family's.,,,,en,so easy to use to get the info I need to help me do the necessary things to protect my health and that of my family's.
4468,837,3429103931,4,Very helpful!,2018-11-17T17:55:20Z,EricBirder,The only demerit is the search function for cities isn’t the best. Sometimes have to search twice or more to find my target.,,,,en,The only demerit is the search function for cities isn’t the best.
4469,837,3429103931,4,Very helpful!,2018-11-17T17:55:20Z,EricBirder,The only demerit is the search function for cities isn’t the best. Sometimes have to search twice or more to find my target.,,,,en,Sometimes have to search twice or more to find my target.
4470,19,3428588802,4,Good,2018-11-17T15:04:53Z,jinkn108,"I find this to be very accurate, and helps us manage decisions as it relates to living w/asthma. I wish it would send alerts, like a text or banner on my phone. I have set it up to send notifications, however this feature isn’t working. I signed up for an account to see if this would fix it, but it didn’t.",,,,en,"I find this to be very accurate, and helps us manage decisions as it relates to living w/asthma."
4471,19,3428588802,4,Good,2018-11-17T15:04:53Z,jinkn108,"I find this to be very accurate, and helps us manage decisions as it relates to living w/asthma. I wish it would send alerts, like a text or banner on my phone. I have set it up to send notifications, however this feature isn’t working. I signed up for an account to see if this would fix it, but it didn’t.",,,,en,"I wish it would send alerts, like a text or banner on my phone."
4472,19,3428588802,4,Good,2018-11-17T15:04:53Z,jinkn108,"I find this to be very accurate, and helps us manage decisions as it relates to living w/asthma. I wish it would send alerts, like a text or banner on my phone. I have set it up to send notifications, however this feature isn’t working. I signed up for an account to see if this would fix it, but it didn’t.",,,,en,"I have set it up to send notifications, however this feature isn’t working."
4473,19,3428588802,4,Good,2018-11-17T15:04:53Z,jinkn108,"I find this to be very accurate, and helps us manage decisions as it relates to living w/asthma. I wish it would send alerts, like a text or banner on my phone. I have set it up to send notifications, however this feature isn’t working. I signed up for an account to see if this would fix it, but it didn’t.",,,,en,"I signed up for an account to see if this would fix it,"
4474,19,3428588802,4,Good,2018-11-17T15:04:53Z,jinkn108,"I find this to be very accurate, and helps us manage decisions as it relates to living w/asthma. I wish it would send alerts, like a text or banner on my phone. I have set it up to send notifications, however this feature isn’t working. I signed up for an account to see if this would fix it, but it didn’t.",,,,en,but it didn’t.
4475,888,3427406925,4,Informative and helpful,2018-11-17T08:54:45Z,Bokehbob,Works as expected and provides information that gives one a global perspective as well as detailed local air conditions.,,,,en,Works as expected and provides information that gives one a global perspective as well as detailed local air conditions.
4476,1485,3426993634,4,Good and useful,2018-11-17T06:18:59Z,Fat fat Fay,Good and useful to know the air quality around you and the cities you want to know.,,,,en,Good and useful to know the air quality around you and the cities you want to know.
4477,1702,3426531101,4,Good app,2018-11-17T03:19:14Z,DrDan007,Works well at providing current air quality.,,,,en,Works well at providing current air quality.
4478,1486,3426500723,4,Great tool when the AQI is questionable.,2018-11-17T03:08:23Z,Dwolff001,I think it could use a few improvements but a good app.,,,,en,I think it could use a few improvements
4479,1486,3426500723,4,Great tool when the AQI is questionable.,2018-11-17T03:08:23Z,Dwolff001,I think it could use a few improvements but a good app.,,,,en,but a good app.
4480,1556,3426446478,4,Easy to use,2018-11-17T02:48:30Z,Steve2018Martinez,Easy and straight forward. I would like to get readings closer to my home in Martinez CA but I like it so far.,,,,en,Easy and straight forward.
4481,1556,3426446478,4,Easy to use,2018-11-17T02:48:30Z,Steve2018Martinez,Easy and straight forward. I would like to get readings closer to my home in Martinez CA but I like it so far.,,,,en,I would like to get readings closer to my home in Martinez CA
4482,1556,3426446478,4,Easy to use,2018-11-17T02:48:30Z,Steve2018Martinez,Easy and straight forward. I would like to get readings closer to my home in Martinez CA but I like it so far.,,,,en,but I like it so far.
4483,444,3425759443,4,Useful info,2018-11-16T22:24:25Z,dropshadow51,"Glad to have the info, but the interface is sometimes confusing. Would be nice to have more feedback when things are tapped and more consistent navigation.",,,,en,"Glad to have the info,"
4484,444,3425759443,4,Useful info,2018-11-16T22:24:25Z,dropshadow51,"Glad to have the info, but the interface is sometimes confusing. Would be nice to have more feedback when things are tapped and more consistent navigation.",,,,en,but the interface is sometimes confusing.
4485,444,3425759443,4,Useful info,2018-11-16T22:24:25Z,dropshadow51,"Glad to have the info, but the interface is sometimes confusing. Would be nice to have more feedback when things are tapped and more consistent navigation.",,,,en,Would be nice to have more feedback when things are tapped and more consistent navigation.
4486,527,3425710477,4,Helpful but...,2018-11-16T22:03:32Z,Native415,"I have used this extensively during Northern California AQI disaster, but I am getting 2 readings for San Francisco. One always matches the local reported level, the other is always much higher. Still, it is useful in monitoring current conditions.",,,,en,"I have used this extensively during Northern California AQI disaster,"
4487,527,3425710477,4,Helpful but...,2018-11-16T22:03:32Z,Native415,"I have used this extensively during Northern California AQI disaster, but I am getting 2 readings for San Francisco. One always matches the local reported level, the other is always much higher. Still, it is useful in monitoring current conditions.",,,,en,but I am getting 2 readings for San Francisco.
4488,527,3425710477,4,Helpful but...,2018-11-16T22:03:32Z,Native415,"I have used this extensively during Northern California AQI disaster, but I am getting 2 readings for San Francisco. One always matches the local reported level, the other is always much higher. Still, it is useful in monitoring current conditions.",,,,en,"One always matches the local reported level, the other is always much higher."
4489,527,3425710477,4,Helpful but...,2018-11-16T22:03:32Z,Native415,"I have used this extensively during Northern California AQI disaster, but I am getting 2 readings for San Francisco. One always matches the local reported level, the other is always much higher. Still, it is useful in monitoring current conditions.",,,,en,"Still, it is useful in monitoring current conditions."
4490,1163,3424817439,4,Air quality,2018-11-16T15:56:11Z,aka pela,"Great app, let’s you look at air quality in your area or all over the world and also a map to see air flow.",,,,en,"Great app, let’s you look at air quality in your area or all over the world and also a map to see air flow."
4491,1599,3423448958,4,Great app!,2018-11-16T08:21:45Z,lclarkaz,Would be even better if there were more reporting sites.,,,,en,Would be even better if there were more reporting sites.
4492,702,3422284297,4,Helpful assuming it is accurate,2018-11-16T00:39:47Z,Sethster123,My concern is I have nothing to compare the data to so I just assume. Living near the N California fires I have no choice. The app it self has a fairly smooth and functional interface.,,,,en,My concern is I have nothing to compare the data to so I just assume.
4493,702,3422284297,4,Helpful assuming it is accurate,2018-11-16T00:39:47Z,Sethster123,My concern is I have nothing to compare the data to so I just assume. Living near the N California fires I have no choice. The app it self has a fairly smooth and functional interface.,,,,en,Living near the N California fires I have no choice.
4494,702,3422284297,4,Helpful assuming it is accurate,2018-11-16T00:39:47Z,Sethster123,My concern is I have nothing to compare the data to so I just assume. Living near the N California fires I have no choice. The app it self has a fairly smooth and functional interface.,,,,en,The app it self has a fairly smooth and functional interface.
4495,1489,3422081732,4,Camp Fire,2018-11-15T23:16:17Z,Jetkay12,With all of the fires going on around us in California this has been so helpful in monitoring the air quality.,,,,en,With all of the fires going on around us in California this has been so helpful in monitoring the air quality.
4496,1081,3421870792,4,Great,2018-11-15T21:43:45Z,Dandouchi,"... though I do wish it had more cities to choose from, other than the major ones.",,,,en,"... though I do wish it had more cities to choose from, other than the major ones."
4497,785,3418988733,4,Good but...,2018-11-15T02:50:57Z,Griztard,Good app. Not too many locations available so you’ll need to go to the closest area. Hopefully someone close by has a meter near you so you can have a accurate reading.,,,,en,Good app.
4498,785,3418988733,4,Good but...,2018-11-15T02:50:57Z,Griztard,Good app. Not too many locations available so you’ll need to go to the closest area. Hopefully someone close by has a meter near you so you can have a accurate reading.,,,,en,Not too many locations available so you’ll need to go to the closest area.
4499,785,3418988733,4,Good but...,2018-11-15T02:50:57Z,Griztard,Good app. Not too many locations available so you’ll need to go to the closest area. Hopefully someone close by has a meter near you so you can have a accurate reading.,,,,en,Hopefully someone close by has a meter near you so you can have a accurate reading.
4500,1747,3417111278,4,Great reference app to plan your day,2018-11-14T13:58:55Z,Shamu10,Get this app to plan your week’s activities.,,,,en,Get this app to plan your week’s activities.
4501,303,3414753592,4,"Very useful, especially around bad air days",2018-11-13T22:24:58Z,Paul_light_sleeper,"The number of local air quality stations is wide in the CA Bay Area, but there are still gaps in areas with no monitors.  That should improve over time, as the monitors only cost $250 and a lot of people are buying them.  The world map view is difficult to use and does not provide boundaries or crosshairs to orient the user’s location.",,,,en,"The number of local air quality stations is wide in the CA Bay Area,"
4502,303,3414753592,4,"Very useful, especially around bad air days",2018-11-13T22:24:58Z,Paul_light_sleeper,"The number of local air quality stations is wide in the CA Bay Area, but there are still gaps in areas with no monitors.  That should improve over time, as the monitors only cost $250 and a lot of people are buying them.  The world map view is difficult to use and does not provide boundaries or crosshairs to orient the user’s location.",,,,en,but there are still gaps in areas with no monitors.  
4503,303,3414753592,4,"Very useful, especially around bad air days",2018-11-13T22:24:58Z,Paul_light_sleeper,"The number of local air quality stations is wide in the CA Bay Area, but there are still gaps in areas with no monitors.  That should improve over time, as the monitors only cost $250 and a lot of people are buying them.  The world map view is difficult to use and does not provide boundaries or crosshairs to orient the user’s location.",,,,en,"That should improve over time, as the monitors only cost $250 and a lot of people are buying them.  "
4504,303,3414753592,4,"Very useful, especially around bad air days",2018-11-13T22:24:58Z,Paul_light_sleeper,"The number of local air quality stations is wide in the CA Bay Area, but there are still gaps in areas with no monitors.  That should improve over time, as the monitors only cost $250 and a lot of people are buying them.  The world map view is difficult to use and does not provide boundaries or crosshairs to orient the user’s location.",,,,en,The world map view is difficult to use and does not provide boundaries or crosshairs to orient the user’s location.
4505,1135,3410360696,4,Helpful visual indications,2018-11-12T16:34:17Z,SFDoug,"This app takes EPA data and makes it easy to understand, including whether it’s time to put on the N95 mask to keep safe.",,,,en,"This app takes EPA data and makes it easy to understand, including whether it’s time to put on the N95 mask to keep safe."
4506,264,3410128632,4,A must for asthmatics,2018-11-12T15:12:37Z,abpoeta,"This helpful app gives you all the information you need to make decisions on whether or not to go out during poor air quality times. During the fires in CA, it was extremely valuable. It even has a 7-day forecast so you can plan accordingly.",,,,en,This helpful app gives you all the information you need to make decisions on whether or not to go out during poor air quality times.
4507,264,3410128632,4,A must for asthmatics,2018-11-12T15:12:37Z,abpoeta,"This helpful app gives you all the information you need to make decisions on whether or not to go out during poor air quality times. During the fires in CA, it was extremely valuable. It even has a 7-day forecast so you can plan accordingly.",,,,en,"During the fires in CA, it was extremely valuable."
4508,264,3410128632,4,A must for asthmatics,2018-11-12T15:12:37Z,abpoeta,"This helpful app gives you all the information you need to make decisions on whether or not to go out during poor air quality times. During the fires in CA, it was extremely valuable. It even has a 7-day forecast so you can plan accordingly.",,,,en,It even has a 7-day forecast so you can plan accordingly.
4509,1136,3408443570,4,Incredibly useful,2018-11-12T04:27:24Z,BigGin415,The data and advice are very helpful. My daughter would like the option of a icon/face that is more feminine.,,,,en,The data and advice are very helpful.
4510,1136,3408443570,4,Incredibly useful,2018-11-12T04:27:24Z,BigGin415,The data and advice are very helpful. My daughter would like the option of a icon/face that is more feminine.,,,,en,My daughter would like the option of a icon/face that is more feminine.
4511,1773,3407583969,4,Great app,2018-11-11T22:28:25Z,hi mai name iz jeff,This a great to see how good the air is and this could potentially be a live saver to people with asthma or even healthy people.,,,,en,This a great to see how good the air is and this could potentially be a live saver to people with asthma or even healthy people.
4512,1979,3406751118,4,"Very handy, but varying forecast accuracy",2018-11-11T16:59:14Z,Dementior,"Clean, well designed",,,,en,"Clean, well designed"
4513,1399,3406651710,4,Needs more locations,2018-11-11T16:25:49Z,Pichi Michi,Locations are limited,,,,en,Locations are limited
4514,3079,3406424511,4,Gfshfadgbc,2018-11-11T15:13:10Z,ghgddvddfvvs,Cool!,,,,en,Cool!
4515,1918,3404508186,4,Good not to be wheezing!,2018-11-11T04:06:04Z,mnefenton,"Helpful app, let’s me know when the great outdoors isn’t so great! Helps me minimize asthma attacks.",,,,en,"Helpful app, let’s me know when the great outdoors isn’t so great!"
4516,1918,3404508186,4,Good not to be wheezing!,2018-11-11T04:06:04Z,mnefenton,"Helpful app, let’s me know when the great outdoors isn’t so great! Helps me minimize asthma attacks.",,,,en,Helps me minimize asthma attacks.
4517,1024,3403338324,4,Lag time in updating,2018-11-10T20:42:01Z,Newukeuser rkeller,Needs to be a bit faster but otherwise very helpful.,,,,en,Needs to be a bit faster
4518,1024,3403338324,4,Lag time in updating,2018-11-10T20:42:01Z,Newukeuser rkeller,Needs to be a bit faster but otherwise very helpful.,,,,en,but otherwise very helpful.
4519,1725,3402548787,4,Wish there were more stations,2018-11-10T16:03:21Z,bjilfsc,Love it.,,,,en,Love it.
4520,1582,3401702809,4,Very good app,2018-11-10T11:37:56Z,Nick in China,Draws from reputable sources and us much better than some of the air quality websites out there.  - veteran of bad air in Beijing and Astana,,,,en,Draws from reputable sources and us much better than some of the air quality websites out there.  
4521,1582,3401702809,4,Very good app,2018-11-10T11:37:56Z,Nick in China,Draws from reputable sources and us much better than some of the air quality websites out there.  - veteran of bad air in Beijing and Astana,,,,en,- veteran of bad air in Beijing and Astana
4522,2069,3399126813,4,Great and easy understandable info,2018-11-09T18:35:13Z,chombusbombis,Help me to reduce the chance of asthma attack,,,,en,Help me to reduce the chance of asthma attack
4523,1295,3390818360,4,First day with the App,2018-11-07T12:01:14Z,DjaCha,"My first day using the app.  Super easy to use and understand.  Wish it had more cities around Latin America, specifically Brazil.",,,,en,My first day using the app.  
4524,1295,3390818360,4,First day with the App,2018-11-07T12:01:14Z,DjaCha,"My first day using the app.  Super easy to use and understand.  Wish it had more cities around Latin America, specifically Brazil.",,,,en,Super easy to use and understand.  
4525,1295,3390818360,4,First day with the App,2018-11-07T12:01:14Z,DjaCha,"My first day using the app.  Super easy to use and understand.  Wish it had more cities around Latin America, specifically Brazil.",,,,en,"Wish it had more cities around Latin America, specifically Brazil."
4526,737,3389267710,4,I can see smoke - now I know how bad it is,2018-11-07T01:43:24Z,Chip-PDX,"I am in the Rogue Valley of Southern Oregon. Adjoining forest fires funnel their smoke into our area. Smells bad, bad for eyes and now the pollutant rate is traceable on the iPhone. Good application and it can be set to track you by neighborhood or city you are located in.",,,,en,I am in the Rogue Valley of Southern Oregon.
4527,737,3389267710,4,I can see smoke - now I know how bad it is,2018-11-07T01:43:24Z,Chip-PDX,"I am in the Rogue Valley of Southern Oregon. Adjoining forest fires funnel their smoke into our area. Smells bad, bad for eyes and now the pollutant rate is traceable on the iPhone. Good application and it can be set to track you by neighborhood or city you are located in.",,,,en,Adjoining forest fires funnel their smoke into our area.
4528,737,3389267710,4,I can see smoke - now I know how bad it is,2018-11-07T01:43:24Z,Chip-PDX,"I am in the Rogue Valley of Southern Oregon. Adjoining forest fires funnel their smoke into our area. Smells bad, bad for eyes and now the pollutant rate is traceable on the iPhone. Good application and it can be set to track you by neighborhood or city you are located in.",,,,en,"Smells bad, bad for eyes and now the pollutant rate is traceable on the iPhone."
4529,737,3389267710,4,I can see smoke - now I know how bad it is,2018-11-07T01:43:24Z,Chip-PDX,"I am in the Rogue Valley of Southern Oregon. Adjoining forest fires funnel their smoke into our area. Smells bad, bad for eyes and now the pollutant rate is traceable on the iPhone. Good application and it can be set to track you by neighborhood or city you are located in.",,,,en,Good application and it can be set to track you by neighborhood or city
4530,737,3389267710,4,I can see smoke - now I know how bad it is,2018-11-07T01:43:24Z,Chip-PDX,"I am in the Rogue Valley of Southern Oregon. Adjoining forest fires funnel their smoke into our area. Smells bad, bad for eyes and now the pollutant rate is traceable on the iPhone. Good application and it can be set to track you by neighborhood or city you are located in.",,,,en,you are located in.
4531,2437,3387112843,4,Very Useful,2018-11-06T11:59:47Z,GrayButYoung,Very useful app,,,,en,Very useful app
4532,1919,3386878331,4,Great app!,2018-11-06T10:41:07Z,abcget that smogoffofme,Perfect at what it does! Just wish it would clean the air too haha,,,,en,Perfect at what it does!
4533,1919,3386878331,4,Great app!,2018-11-06T10:41:07Z,abcget that smogoffofme,Perfect at what it does! Just wish it would clean the air too haha,,,,en,Just wish it would clean the air too haha
4534,1637,3385670706,4,Good news,2018-11-06T02:33:04Z,Zohar2,It helps to know what the air quality is/will be to better plan outdoor altitude...,,,,en,It helps to know what the air quality is/will be to better plan outdoor altitude...
4535,68,3368963421,4,Easy to read AQI,2018-11-01T15:16:59Z,jag2729,I have been trying out a few apps and this one seems to be the easiest when you want to know just the AQI. Seeing exactly where the readings are coming from and the last time they were updated is so necessary. I like that it gives specifics on what pollutant concentrations are. I can’t tell if these readings are accurate though since every other source of AQI shows different readings. But with the other sources I don’t know when the last time they were updated and the exact location of the readings. So I assume this is most accurate.,,,,en,I have been trying out a few apps and this one seems to be the easiest when you want to know just the AQI.
4536,68,3368963421,4,Easy to read AQI,2018-11-01T15:16:59Z,jag2729,I have been trying out a few apps and this one seems to be the easiest when you want to know just the AQI. Seeing exactly where the readings are coming from and the last time they were updated is so necessary. I like that it gives specifics on what pollutant concentrations are. I can’t tell if these readings are accurate though since every other source of AQI shows different readings. But with the other sources I don’t know when the last time they were updated and the exact location of the readings. So I assume this is most accurate.,,,,en,Seeing exactly where the readings are coming from and the last time they were updated is so necessary.
4537,68,3368963421,4,Easy to read AQI,2018-11-01T15:16:59Z,jag2729,I have been trying out a few apps and this one seems to be the easiest when you want to know just the AQI. Seeing exactly where the readings are coming from and the last time they were updated is so necessary. I like that it gives specifics on what pollutant concentrations are. I can’t tell if these readings are accurate though since every other source of AQI shows different readings. But with the other sources I don’t know when the last time they were updated and the exact location of the readings. So I assume this is most accurate.,,,,en,I like that it gives specifics on what pollutant concentrations are.
4538,68,3368963421,4,Easy to read AQI,2018-11-01T15:16:59Z,jag2729,I have been trying out a few apps and this one seems to be the easiest when you want to know just the AQI. Seeing exactly where the readings are coming from and the last time they were updated is so necessary. I like that it gives specifics on what pollutant concentrations are. I can’t tell if these readings are accurate though since every other source of AQI shows different readings. But with the other sources I don’t know when the last time they were updated and the exact location of the readings. So I assume this is most accurate.,,,,en,I can’t tell if these readings are accurate though since every other source of AQI shows different readings.
4539,68,3368963421,4,Easy to read AQI,2018-11-01T15:16:59Z,jag2729,I have been trying out a few apps and this one seems to be the easiest when you want to know just the AQI. Seeing exactly where the readings are coming from and the last time they were updated is so necessary. I like that it gives specifics on what pollutant concentrations are. I can’t tell if these readings are accurate though since every other source of AQI shows different readings. But with the other sources I don’t know when the last time they were updated and the exact location of the readings. So I assume this is most accurate.,,,,en,But with the other sources I don’t know when the last time they were updated and the exact location of the readings.
4540,68,3368963421,4,Easy to read AQI,2018-11-01T15:16:59Z,jag2729,I have been trying out a few apps and this one seems to be the easiest when you want to know just the AQI. Seeing exactly where the readings are coming from and the last time they were updated is so necessary. I like that it gives specifics on what pollutant concentrations are. I can’t tell if these readings are accurate though since every other source of AQI shows different readings. But with the other sources I don’t know when the last time they were updated and the exact location of the readings. So I assume this is most accurate.,,,,en,So I assume this is most accurate.
